118 433
33 76 -1.7857142857142858
33 92 -2.0
33 94 2.0
34 36 -1.3571428571428572
34 37 -2.0
34 115 1.3571428571428572
34 117 1.7857142857142858
35 36 -0.5714285714285714
35 49 -0.5714285714285714
35 52 0.9285714285714286
35 73 2.0
35 76 -1.7857142857142858
36 37 1.7857142857142858
36 92 -1.7857142857142858
36 94 0.5714285714285714
36 115 -0.9285714285714286
36 117 -1.3571428571428572
37 41 0.5714285714285714
38 43 2.0
38 100 1.3571428571428572
39 69 2.0
40 42 1.3571428571428572
40 44 -0.5714285714285714
40 70 -1.3571428571428572
40 74 -2.0
40 89 2.0
41 45 1.3571428571428572
41 61 -0.5714285714285714
42 44 -0.5714285714285714
42 46 2.0
42 112 1.7857142857142858
44 89 -0.5714285714285714
44 112 -0.9285714285714286
45 61 -1.3571428571428572
45 84 0.9285714285714286
47 50 1.7857142857142858
48 49 0.5714285714285714
48 51 2.0
48 52 -0.5714285714285714
48 105 0.5714285714285714
48 109 1.7857142857142858
49 52 -1.3571428571428572
49 53 -0.9285714285714286
49 55 0.9285714285714286
49 59 -0.9285714285714286
50 51 1.3571428571428572
50 63 -1.3571428571428572
50 67 -0.9285714285714286
51 52 -1.3571428571428572
51 86 2.0
51 105 0.5714285714285714
51 109 -2.0
52 53 -0.9285714285714286
53 55 0.5714285714285714
53 59 2.0
53 82 0.9285714285714286
54 55 -0.9285714285714286
54 58 -1.7857142857142858
54 99 -1.7857142857142858
54 103 -1.3571428571428572
55 56 -0.5714285714285714
55 58 -0.9285714285714286
55 59 -2.0
56 57 -0.5714285714285714
56 59 0.5714285714285714
56 60 -1.3571428571428572
56 73 2.0
56 77 -0.9285714285714286
56 92 0.5714285714285714
56 95 -0.5714285714285714
57 60 -1.3571428571428572
57 61 0.5714285714285714
57 115 -0.9285714285714286
57 118 -0.5714285714285714
58 59 1.7857142857142858
59 60 1.3571428571428572
59 73 -1.7857142857142858
59 77 0.5714285714285714
60 61 -1.3571428571428572
60 92 -2.0
60 95 -2.0
60 115 -0.9285714285714286
60 118 0.9285714285714286
62 63 0.5714285714285714
62 66 0.9285714285714286
62 97 -1.7857142857142858
62 100 1.7857142857142858
63 64 2.0
63 66 -1.3571428571428572
63 67 -1.7857142857142858
64 65 -0.5714285714285714
64 67 -0.9285714285714286
64 68 -1.3571428571428572
64 71 -0.9285714285714286
64 74 -1.3571428571428572
64 90 1.7857142857142858
65 68 0.9285714285714286
65 69 -1.7857142857142858
65 113 1.3571428571428572
66 67 1.7857142857142858
67 68 2.0
67 71 2.0
67 74 -1.3571428571428572
68 69 -1.7857142857142858
68 113 -2.0
70 71 1.7857142857142858
70 74 1.3571428571428572
71 72 2.0
71 74 0.9285714285714286
71 75 1.3571428571428572
71 87 -1.7857142857142858
72 73 -0.9285714285714286
72 75 0.5714285714285714
72 76 0.9285714285714286
72 106 0.5714285714285714
72 109 0.9285714285714286
73 76 -0.5714285714285714
73 77 1.7857142857142858
74 75 2.0
75 76 1.3571428571428572
75 87 0.9285714285714286
75 106 0.9285714285714286
75 109 -2.0
76 77 -2.0
77 79 0.9285714285714286
77 82 1.7857142857142858
78 81 1.3571428571428572
78 103 -1.3571428571428572
79 80 -0.5714285714285714
79 82 0.5714285714285714
79 83 0.5714285714285714
79 95 -1.3571428571428572
80 83 -2.0
80 84 -1.3571428571428572
80 118 -0.9285714285714286
81 82 2.0
82 83 -0.5714285714285714
83 95 -2.0
83 118 1.7857142857142858
85 86 -0.9285714285714286
85 97 -1.3571428571428572
85 101 2.0
86 87 -1.7857142857142858
87 88 1.3571428571428572
87 90 2.0
87 93 -1.3571428571428572
88 90 -0.5714285714285714
88 93 1.7857142857142858
88 113 1.7857142857142858
88 116 1.3571428571428572
89 90 -1.7857142857142858
90 91 -2.0
90 93 1.3571428571428572
91 92 0.9285714285714286
91 93 1.3571428571428572
91 94 1.3571428571428572
91 106 -0.5714285714285714
91 110 -1.7857142857142858
92 94 2.0
93 94 1.7857142857142858
93 106 0.9285714285714286
93 110 0.9285714285714286
94 95 -0.9285714285714286
96 97 1.7857142857142858
96 100 0.5714285714285714
97 98 2.0
97 101 0.5714285714285714
98 99 -0.5714285714285714
98 101 0.9285714285714286
98 102 2.0
98 104 -1.3571428571428572
99 102 -1.3571428571428572
99 103 -0.9285714285714286
100 101 -0.5714285714285714
101 102 -2.0
101 104 -1.7857142857142858
102 103 0.9285714285714286
104 105 2.0
104 108 -0.5714285714285714
105 106 0.9285714285714286
105 108 -1.7857142857142858
105 109 -0.5714285714285714
106 109 -1.7857142857142858
106 110 -1.7857142857142858
107 110 -1.7857142857142858
107 111 2.0
107 114 -0.5714285714285714
107 116 0.9285714285714286
108 109 -0.9285714285714286
109 110 -1.3571428571428572
110 111 -1.3571428571428572
110 114 -1.7857142857142858
110 116 -1.7857142857142858
112 113 -1.3571428571428572
113 114 -0.9285714285714286
113 116 0.5714285714285714
114 115 -0.9285714285714286
114 116 -1.3571428571428572
114 117 -2.0
115 117 -1.7857142857142858
115 118 0.5714285714285714
116 117 -0.9285714285714286
117 118 0.5714285714285714
