118 436
14 69 -0.5714285714285714
15 16 0.5714285714285714
15 22 0.5714285714285714
15 107 1.3571428571428572
15 111 2.0
16 24 2.0
16 34 -1.7857142857142858
16 37 0.5714285714285714
16 57 -0.9285714285714286
16 61 0.5714285714285714
17 18 0.9285714285714286
17 21 -0.5714285714285714
17 96 -0.5714285714285714
18 19 2.0
18 21 -2.0
18 23 -0.9285714285714286
18 27 0.5714285714285714
18 47 -1.7857142857142858
19 20 -0.5714285714285714
19 23 0.5714285714285714
19 25 1.7857142857142858
19 70 -1.3571428571428572
19 89 -0.5714285714285714
20 25 1.3571428571428572
20 26 2.0
20 112 -1.3571428571428572
21 23 0.9285714285714286
21 27 1.3571428571428572
22 107 0.5714285714285714
22 111 1.7857142857142858
23 25 2.0
23 47 -1.3571428571428572
23 70 1.7857142857142858
24 57 1.3571428571428572
24 61 1.7857142857142858
24 84 1.7857142857142858
25 26 -1.7857142857142858
25 89 1.3571428571428572
25 112 -1.7857142857142858
27 29 -0.5714285714285714
27 43 -1.7857142857142858
28 31 2.0
28 32 -1.7857142857142858
28 55 2.0
28 58 -2.0
29 30 2.0
29 43 -1.3571428571428572
29 63 1.3571428571428572
29 66 0.5714285714285714
30 31 -1.3571428571428572
30 86 0.9285714285714286
30 105 -1.3571428571428572
30 108 -1.7857142857142858
31 32 1.3571428571428572
32 33 -2.0
32 35 -0.9285714285714286
32 49 1.3571428571428572
32 52 -1.7857142857142858
33 34 0.9285714285714286
33 35 -2.0
33 36 -0.5714285714285714
33 73 -0.5714285714285714
33 76 2.0
33 92 -0.9285714285714286
33 94 -0.5714285714285714
34 36 -0.9285714285714286
34 37 0.5714285714285714
34 115 0.9285714285714286
34 117 -2.0
35 36 2.0
35 49 1.7857142857142858
35 52 0.5714285714285714
35 73 0.5714285714285714
35 76 2.0
36 37 -2.0
36 92 -0.9285714285714286
36 94 -0.9285714285714286
36 115 1.7857142857142858
36 117 1.7857142857142858
37 41 -0.9285714285714286
38 43 1.3571428571428572
38 100 0.5714285714285714
39 69 2.0
40 42 1.3571428571428572
40 44 2.0
40 70 -0.5714285714285714
40 74 2.0
40 89 0.5714285714285714
41 45 2.0
41 61 0.9285714285714286
42 44 1.3571428571428572
42 46 -2.0
42 112 0.5714285714285714
44 89 -1.3571428571428572
44 112 -1.7857142857142858
45 61 1.7857142857142858
45 84 -0.9285714285714286
47 50 2.0
48 49 -1.7857142857142858
48 51 -0.5714285714285714
48 52 2.0
48 105 1.3571428571428572
48 109 -0.9285714285714286
49 52 1.3571428571428572
49 53 -1.7857142857142858
49 55 -2.0
49 59 0.5714285714285714
50 51 2.0
50 63 2.0
50 67 -1.3571428571428572
51 52 -1.7857142857142858
51 86 2.0
51 105 -2.0
51 109 2.0
52 53 -0.5714285714285714
53 55 2.0
53 59 -0.5714285714285714
53 82 -0.9285714285714286
54 55 1.7857142857142858
54 58 1.3571428571428572
54 99 -0.9285714285714286
55 56 1.7857142857142858
55 58 -0.5714285714285714
55 59 2.0
56 57 -2.0
56 59 0.9285714285714286
56 60 1.7857142857142858
56 73 -2.0
56 77 -1.7857142857142858
56 92 -1.3571428571428572
56 95 -1.7857142857142858
57 60 -0.5714285714285714
57 61 -0.5714285714285714
57 115 -2.0
57 118 -1.7857142857142858
58 59 0.5714285714285714
59 60 -0.5714285714285714
59 73 1.7857142857142858
59 77 1.7857142857142858
60 61 0.9285714285714286
60 92 0.9285714285714286
60 95 -1.7857142857142858
60 115 -0.5714285714285714
60 118 2.0
62 63 1.7857142857142858
62 97 -0.9285714285714286
62 100 2.0
63 64 -0.5714285714285714
63 66 1.3571428571428572
63 67 1.3571428571428572
64 65 0.5714285714285714
64 68 -2.0
64 71 -0.9285714285714286
64 74 -1.7857142857142858
64 90 -0.9285714285714286
65 68 1.3571428571428572
65 69 0.5714285714285714
65 113 1.3571428571428572
66 67 1.7857142857142858
67 68 -2.0
67 71 0.9285714285714286
67 74 0.5714285714285714
68 69 -1.7857142857142858
68 90 0.9285714285714286
68 113 -1.3571428571428572
70 71 -0.5714285714285714
70 74 -1.7857142857142858
71 72 0.9285714285714286
71 74 -0.9285714285714286
71 75 -2.0
71 87 -0.9285714285714286
72 73 -2.0
72 75 2.0
72 76 0.9285714285714286
72 106 2.0
72 109 -2.0
73 76 -1.3571428571428572
73 77 1.3571428571428572
74 75 0.5714285714285714
75 76 1.7857142857142858
75 87 -0.5714285714285714
75 106 0.5714285714285714
75 109 -2.0
76 77 -1.7857142857142858
77 79 1.7857142857142858
77 82 1.7857142857142858
78 81 1.3571428571428572
78 103 -1.7857142857142858
79 80 -1.3571428571428572
79 82 -1.7857142857142858
79 83 -2.0
79 95 1.7857142857142858
80 83 1.3571428571428572
80 84 1.7857142857142858
80 118 -1.7857142857142858
81 82 -0.5714285714285714
82 83 0.9285714285714286
83 95 -1.7857142857142858
83 118 -0.5714285714285714
85 86 0.5714285714285714
85 97 -1.7857142857142858
85 101 0.9285714285714286
86 87 0.9285714285714286
87 88 0.9285714285714286
87 90 0.9285714285714286
87 93 -0.9285714285714286
88 90 -1.7857142857142858
88 93 -2.0
88 113 0.5714285714285714
88 116 -0.5714285714285714
89 90 1.3571428571428572
90 91 -1.7857142857142858
90 93 -1.3571428571428572
91 92 0.9285714285714286
91 93 -0.9285714285714286
91 94 -0.9285714285714286
91 106 0.5714285714285714
91 110 -1.3571428571428572
92 94 0.5714285714285714
92 95 -1.3571428571428572
93 94 2.0
93 106 -1.3571428571428572
93 110 1.3571428571428572
94 95 -0.9285714285714286
96 97 -0.9285714285714286
96 100 2.0
97 98 -2.0
97 101 2.0
98 99 -2.0
98 101 0.5714285714285714
98 102 0.5714285714285714
98 104 -2.0
99 102 1.7857142857142858
99 103 0.5714285714285714
100 101 1.3571428571428572
101 102 -1.3571428571428572
101 104 0.5714285714285714
102 103 -0.9285714285714286
104 105 -0.5714285714285714
104 108 -1.3571428571428572
105 106 0.5714285714285714
105 108 1.7857142857142858
105 109 2.0
106 109 -0.5714285714285714
106 110 2.0
107 110 -1.7857142857142858
107 111 0.5714285714285714
107 114 0.5714285714285714
107 116 0.5714285714285714
108 109 0.9285714285714286
109 110 0.5714285714285714
110 111 -2.0
110 114 2.0
110 116 0.5714285714285714
112 113 -0.5714285714285714
113 114 1.3571428571428572
113 116 0.9285714285714286
114 115 0.9285714285714286
114 116 -2.0
114 117 -1.3571428571428572
115 117 -2.0
115 118 -0.9285714285714286
116 117 1.3571428571428572
117 118 -0.5714285714285714
