118 435
2 62 -1.3571428571428572
2 85 2.0
3 4 0.5714285714285714
3 6 0.9285714285714286
3 7 -1.3571428571428572
3 9 1.7857142857142858
3 11 2.0
3 104 -1.7857142857142858
3 108 1.7857142857142858
4 7 1.7857142857142858
4 8 2.0
4 54 1.3571428571428572
4 58 1.7857142857142858
5 6 1.7857142857142858
5 43 0.9285714285714286
5 62 1.3571428571428572
5 66 -1.7857142857142858
6 7 -0.9285714285714286
6 85 0.5714285714285714
6 104 2.0
6 108 -1.3571428571428572
7 8 -2.0
7 9 -1.3571428571428572
7 11 0.5714285714285714
8 54 1.7857142857142858
8 58 -0.9285714285714286
8 78 2.0
8 81 -0.5714285714285714
9 10 2.0
9 11 -0.5714285714285714
9 98 1.3571428571428572
9 102 2.0
10 11 -0.9285714285714286
10 31 2.0
10 48 -1.7857142857142858
10 52 -2.0
11 31 -0.5714285714285714
12 15 2.0
13 14 1.7857142857142858
13 20 -0.5714285714285714
13 26 0.9285714285714286
13 42 -0.9285714285714286
13 46 1.7857142857142858
14 15 1.3571428571428572
14 22 0.9285714285714286
14 65 2.0
14 69 -1.3571428571428572
15 16 1.7857142857142858
15 22 -1.3571428571428572
15 107 1.3571428571428572
15 111 -2.0
16 24 0.9285714285714286
16 34 -1.3571428571428572
16 37 -0.5714285714285714
16 57 1.7857142857142858
16 61 -1.7857142857142858
17 18 1.7857142857142858
17 21 0.5714285714285714
17 96 1.7857142857142858
18 19 0.5714285714285714
18 21 0.9285714285714286
18 23 -2.0
18 27 -0.5714285714285714
18 47 -1.7857142857142858
19 20 -0.5714285714285714
19 23 2.0
19 25 -0.5714285714285714
19 70 -2.0
19 89 -0.5714285714285714
20 25 -1.7857142857142858
20 26 2.0
20 112 -0.9285714285714286
21 23 -1.7857142857142858
21 27 0.5714285714285714
22 107 -0.9285714285714286
22 111 -2.0
23 25 1.7857142857142858
23 47 1.7857142857142858
23 70 2.0
24 57 -1.3571428571428572
24 61 -0.5714285714285714
24 80 -1.3571428571428572
24 84 1.7857142857142858
25 26 -0.9285714285714286
25 89 -1.3571428571428572
25 112 -1.3571428571428572
27 29 -0.9285714285714286
27 43 -2.0
28 31 1.3571428571428572
28 32 -1.7857142857142858
28 55 -0.5714285714285714
28 58 0.5714285714285714
29 30 0.9285714285714286
29 43 -1.7857142857142858
29 63 0.5714285714285714
29 66 -1.7857142857142858
30 31 -0.5714285714285714
30 86 0.9285714285714286
30 105 -0.5714285714285714
30 108 0.9285714285714286
31 32 -0.5714285714285714
32 35 1.3571428571428572
32 49 -1.7857142857142858
32 52 -1.7857142857142858
33 34 1.7857142857142858
33 35 0.9285714285714286
33 36 0.5714285714285714
33 73 -1.3571428571428572
33 76 1.3571428571428572
33 92 0.5714285714285714
33 94 1.3571428571428572
34 36 0.9285714285714286
34 37 -1.3571428571428572
34 115 0.5714285714285714
34 117 0.9285714285714286
35 36 -0.5714285714285714
35 49 -0.5714285714285714
35 52 2.0
35 73 -0.9285714285714286
35 76 0.9285714285714286
36 37 -1.3571428571428572
36 92 1.7857142857142858
36 94 1.3571428571428572
36 115 -1.7857142857142858
36 117 2.0
37 41 -2.0
38 43 2.0
38 100 -1.7857142857142858
39 69 -0.5714285714285714
40 42 -1.7857142857142858
40 44 -0.5714285714285714
40 70 -1.7857142857142858
40 74 0.9285714285714286
40 89 0.9285714285714286
41 45 -0.9285714285714286
41 61 -1.3571428571428572
42 44 -1.7857142857142858
42 46 1.3571428571428572
42 112 1.7857142857142858
44 89 0.5714285714285714
44 112 -0.9285714285714286
45 61 1.3571428571428572
45 84 -0.9285714285714286
47 50 -1.7857142857142858
48 49 -1.7857142857142858
48 51 -0.9285714285714286
48 52 -0.5714285714285714
48 105 -1.3571428571428572
48 109 -0.9285714285714286
49 52 2.0
49 53 0.9285714285714286
49 55 -0.9285714285714286
49 59 0.5714285714285714
50 51 0.5714285714285714
50 63 -0.9285714285714286
50 67 -1.3571428571428572
51 52 -1.3571428571428572
51 86 2.0
51 105 1.7857142857142858
51 109 2.0
52 53 -1.7857142857142858
53 55 -0.5714285714285714
53 59 -0.9285714285714286
53 82 0.9285714285714286
54 55 2.0
54 58 -2.0
54 99 -0.9285714285714286
54 103 -1.7857142857142858
55 56 -1.7857142857142858
55 58 -2.0
55 59 -0.9285714285714286
56 57 -0.9285714285714286
56 59 -2.0
56 60 1.7857142857142858
56 73 1.3571428571428572
56 77 -1.7857142857142858
56 92 0.5714285714285714
56 95 2.0
57 60 -1.3571428571428572
57 61 -1.7857142857142858
57 115 1.3571428571428572
57 118 -0.5714285714285714
58 59 1.3571428571428572
59 60 -2.0
59 73 -0.5714285714285714
59 77 -1.3571428571428572
60 61 1.7857142857142858
60 92 -0.9285714285714286
60 95 -1.3571428571428572
60 115 1.3571428571428572
60 118 1.3571428571428572
62 63 -2.0
62 66 2.0
62 97 0.9285714285714286
62 100 -1.3571428571428572
63 64 -1.3571428571428572
63 66 1.7857142857142858
63 67 2.0
64 65 -2.0
64 67 2.0
64 68 1.7857142857142858
64 71 1.7857142857142858
64 74 -2.0
64 90 -1.7857142857142858
65 69 0.9285714285714286
65 113 0.9285714285714286
66 67 -1.7857142857142858
67 68 1.7857142857142858
67 71 -0.5714285714285714
67 74 -0.5714285714285714
68 69 -0.5714285714285714
68 90 0.5714285714285714
68 113 -0.9285714285714286
70 71 -0.9285714285714286
70 74 -0.9285714285714286
71 72 -2.0
71 74 0.5714285714285714
71 75 -0.5714285714285714
71 87 -0.5714285714285714
72 73 -2.0
72 75 1.7857142857142858
72 76 -2.0
72 106 1.3571428571428572
72 109 -2.0
73 77 2.0
75 76 2.0
75 87 -0.9285714285714286
75 106 2.0
75 109 1.7857142857142858
76 77 -1.3571428571428572
77 79 0.9285714285714286
77 82 -2.0
78 81 0.9285714285714286
78 103 1.7857142857142858
79 80 -1.7857142857142858
79 82 2.0
79 83 2.0
79 95 -0.5714285714285714
80 83 1.3571428571428572
80 84 -0.9285714285714286
80 118 0.5714285714285714
81 82 -1.7857142857142858
82 83 2.0
83 95 -1.3571428571428572
83 118 -0.5714285714285714
85 86 1.3571428571428572
85 97 -1.7857142857142858
85 101 1.3571428571428572
86 87 -1.7857142857142858
87 88 0.9285714285714286
87 90 1.3571428571428572
87 93 -1.3571428571428572
88 90 -1.3571428571428572
88 93 0.9285714285714286
88 113 2.0
88 116 -0.5714285714285714
89 90 0.5714285714285714
90 91 -0.5714285714285714
90 93 -0.9285714285714286
91 92 -1.7857142857142858
91 93 1.7857142857142858
91 94 2.0
91 106 0.5714285714285714
91 110 0.9285714285714286
92 94 2.0
92 95 -0.5714285714285714
93 94 -2.0
93 106 0.5714285714285714
93 110 -0.9285714285714286
94 95 1.3571428571428572
96 97 -1.7857142857142858
96 100 -0.9285714285714286
97 98 1.3571428571428572
97 101 1.3571428571428572
98 99 1.7857142857142858
98 101 2.0
98 102 -0.5714285714285714
98 104 -0.9285714285714286
99 102 2.0
99 103 1.3571428571428572
100 101 -0.5714285714285714
101 102 0.5714285714285714
101 104 -0.5714285714285714
102 103 -1.3571428571428572
104 105 0.5714285714285714
104 108 -0.5714285714285714
105 106 1.7857142857142858
105 108 1.3571428571428572
105 109 0.5714285714285714
106 109 1.7857142857142858
106 110 -0.5714285714285714
107 110 -1.3571428571428572
107 111 1.7857142857142858
107 114 -1.7857142857142858
107 116 0.5714285714285714
108 109 1.3571428571428572
109 110 -1.7857142857142858
110 111 -0.9285714285714286
110 114 0.9285714285714286
110 116 -0.9285714285714286
112 113 -1.3571428571428572
113 114 1.3571428571428572
113 116 -2.0
114 115 -1.3571428571428572
114 116 0.9285714285714286
114 117 -2.0
115 117 -0.5714285714285714
115 118 -1.7857142857142858
116 117 -1.7857142857142858
117 118 -1.3571428571428572
