72 257
10 19 0.5714285714285714
10 21 2.0
10 53 1.7857142857142858
10 70 -0.5714285714285714
11 22 -0.5714285714285714
11 27 -2.0
11 35 -1.3571428571428572
12 17 -1.7857142857142858
12 21 -2.0
12 23 2.0
12 39 -2.0
13 14 -0.9285714285714286
13 18 -1.3571428571428572
13 30 0.5714285714285714
13 40 -2.0
14 16 1.7857142857142858
14 46 -0.9285714285714286
14 55 2.0
14 64 -0.5714285714285714
15 17 0.5714285714285714
15 50 0.9285714285714286
15 59 -2.0
15 66 -0.9285714285714286
15 72 1.7857142857142858
16 19 2.0
16 31 -0.5714285714285714
16 41 1.7857142857142858
17 23 -0.5714285714285714
18 20 -0.5714285714285714
18 67 2.0
19 21 0.9285714285714286
19 70 -0.5714285714285714
20 22 -2.0
20 27 2.0
20 35 -1.7857142857142858
20 51 -1.7857142857142858
21 23 1.7857142857142858
21 39 0.5714285714285714
21 53 1.7857142857142858
22 62 0.5714285714285714
23 71 0.9285714285714286
24 26 0.9285714285714286
24 34 -0.9285714285714286
24 44 1.7857142857142858
25 27 0.5714285714285714
25 33 -0.5714285714285714
25 35 -0.9285714285714286
25 49 -0.5714285714285714
25 56 1.7857142857142858
26 28 2.0
26 36 0.9285714285714286
26 64 1.3571428571428572
27 29 -0.9285714285714286
27 35 0.9285714285714286
27 37 -0.5714285714285714
27 66 -0.9285714285714286
28 31 -2.0
28 36 2.0
28 38 -1.7857142857142858
28 46 2.0
29 37 1.7857142857142858
29 39 -2.0
29 50 0.9285714285714286
29 57 1.3571428571428572
30 34 -1.3571428571428572
30 40 -2.0
31 32 -0.5714285714285714
31 38 -0.9285714285714286
31 41 -0.5714285714285714
32 41 2.0
32 45 -0.5714285714285714
32 53 1.7857142857142858
32 70 1.3571428571428572
33 35 0.5714285714285714
33 42 -0.5714285714285714
34 36 0.5714285714285714
35 37 -1.7857142857142858
36 38 1.7857142857142858
36 46 1.7857142857142858
36 64 1.7857142857142858
37 39 -1.3571428571428572
37 50 1.3571428571428572
37 57 -1.7857142857142858
37 66 0.5714285714285714
40 60 -0.9285714285714286
40 67 2.0
41 70 -1.7857142857142858
42 61 -0.5714285714285714
43 47 1.3571428571428572
43 51 -0.5714285714285714
43 56 -1.7857142857142858
44 47 0.9285714285714286
44 54 1.3571428571428572
45 48 1.7857142857142858
45 52 1.7857142857142858
45 53 -0.5714285714285714
45 57 0.9285714285714286
46 48 1.7857142857142858
46 55 -0.5714285714285714
47 49 1.7857142857142858
47 54 -0.5714285714285714
47 56 -0.9285714285714286
47 60 -1.7857142857142858
48 50 -1.3571428571428572
48 52 -2.0
48 55 -2.0
48 57 -1.3571428571428572
48 68 0.5714285714285714
49 56 -1.7857142857142858
49 58 -0.5714285714285714
50 57 -0.9285714285714286
50 59 -0.5714285714285714
51 52 1.3571428571428572
52 53 -0.5714285714285714
52 57 -2.0
52 65 2.0
54 56 1.7857142857142858
54 60 0.5714285714285714
55 57 0.9285714285714286
55 68 1.7857142857142858
56 58 -1.3571428571428572
57 59 2.0
58 61 0.5714285714285714
59 63 -0.5714285714285714
59 69 1.3571428571428572
60 67 -2.0
61 62 -1.7857142857142858
62 63 -0.5714285714285714
62 69 1.7857142857142858
63 69 0.9285714285714286
63 71 -1.7857142857142858
64 65 2.0
65 66 0.9285714285714286
65 68 -0.5714285714285714
66 72 1.7857142857142858
67 68 2.0
68 70 1.3571428571428572
69 71 -0.9285714285714286
69 72 -0.9285714285714286
