172 647
105 105 0.0714285714285714
106 106 -2.1428571428571432
107 107 3.7142857142857144
108 108 1.6428571428571432
109 109 2.0
110 110 5.642857142857143
111 111 -0.785714285714286
112 112 5.571428571428571
113 113 2.642857142857143
114 114 -0.0714285714285714
115 115 2.3571428571428568
116 116 1.2142857142857142
117 117 -0.5
118 118 4.2857142857142865
119 119 -2.2857142857142856
120 120 2.0
121 121 2.5
122 122 0.7857142857142858
123 123 3.7142857142857144
124 124 1.1428571428571432
125 125 0.7142857142857144
126 126 0.5714285714285714
127 127 -2.3571428571428577
128 128 2.928571428571429
129 129 5.714285714285714
130 130 2.571428571428571
131 131 2.2857142857142856
132 132 -3.928571428571429
133 133 4.642857142857143
134 134 -3.428571428571429
135 135 -5.7142857142857135
136 136 -2.0
137 137 3.214285714285714
138 138 4.0
139 139 -2.0
140 140 0.5714285714285714
141 141 -1.2857142857142858
142 142 -1.2857142857142856
143 143 2.357142857142857
144 144 3.2142857142857144
145 145 -3.3571428571428577
146 146 7.642857142857143
147 147 3.571428571428571
148 148 3.071428571428571
149 149 -6.0
150 150 -0.2857142857142858
151 151 2.4285714285714293
152 152 4.7142857142857135
153 153 2.142857142857143
154 154 2.142857142857143
155 155 2.357142857142857
156 156 -1.4285714285714284
157 157 2.4285714285714284
158 158 4.071428571428571
159 159 0.14285714285714302
160 160 -1.1428571428571428
161 161 6.0
162 162 0.5714285714285714
163 163 1.3571428571428572
164 164 -3.0
165 165 -4.357142857142858
166 166 0.7857142857142856
167 167 -3.285714285714286
168 168 5.857142857142858
169 169 -1.7857142857142858
170 170 -4.2142857142857135
171 171 -5.214285714285714
172 172 4.428571428571429
1 2 1.3571428571428572
1 8 2.0
1 27 -0.9285714285714286
1 31 -0.9285714285714286
1 51 1.7857142857142858
1 57 -2.0
2 3 -0.9285714285714286
2 8 2.0
2 9 0.5714285714285714
2 81 0.9285714285714286
2 89 1.7857142857142858
2 118 2.0
3 4 -0.5714285714285714
3 9 -0.5714285714285714
3 10 1.7857142857142858
3 17 2.0
3 19 0.5714285714285714
3 155 -0.5714285714285714
3 159 0.5714285714285714
4 10 1.3571428571428572
4 11 -0.5714285714285714
4 72 -0.9285714285714286
4 76 -2.0
5 6 -0.9285714285714286
5 13 0.5714285714285714
5 71 -0.9285714285714286
6 7 1.7857142857142858
6 13 1.7857142857142858
6 14 -1.3571428571428572
6 106 1.7857142857142858
6 135 2.0
7 14 -2.0
7 15 -0.5714285714285714
7 172 -2.0
8 9 -1.7857142857142858
8 51 -1.3571428571428572
8 57 0.5714285714285714
8 81 -1.3571428571428572
8 89 -0.9285714285714286
9 10 0.9285714285714286
9 118 -1.3571428571428572
9 155 2.0
9 159 0.5714285714285714
10 11 -1.7857142857142858
10 17 -0.9285714285714286
10 19 -1.3571428571428572
11 12 0.5714285714285714
11 72 2.0
11 76 2.0
11 107 -0.9285714285714286
11 111 -2.0
12 141 0.9285714285714286
12 150 -0.5714285714285714
13 14 -2.0
13 71 -1.3571428571428572
13 106 1.7857142857142858
14 15 0.9285714285714286
14 135 0.5714285714285714
14 172 -1.3571428571428572
15 16 -1.7857142857142858
15 60 0.9285714285714286
16 92 1.3571428571428572
16 125 -1.3571428571428572
17 18 0.9285714285714286
17 19 1.7857142857142858
17 138 -0.5714285714285714
17 147 0.5714285714285714
18 19 -1.3571428571428572
18 20 1.7857142857142858
18 42 1.7857142857142858
18 64 0.5714285714285714
18 69 0.9285714285714286
19 20 1.7857142857142858
19 42 -1.7857142857142858
20 64 1.3571428571428572
20 69 -0.5714285714285714
20 99 -1.7857142857142858
20 104 1.7857142857142858
21 24 1.7857142857142858
22 23 -1.3571428571428572
22 30 -2.0
22 36 -0.5714285714285714
22 55 -1.3571428571428572
22 61 2.0
23 24 0.5714285714285714
23 32 -0.5714285714285714
23 86 0.5714285714285714
23 95 -0.9285714285714286
24 25 -2.0
24 32 1.7857142857142858
24 158 -0.5714285714285714
24 162 -0.5714285714285714
25 26 2.0
25 34 0.9285714285714286
25 46 2.0
25 49 2.0
25 75 -1.7857142857142858
25 79 1.3571428571428572
26 34 1.3571428571428572
26 109 -0.5714285714285714
26 114 0.5714285714285714
26 144 -0.5714285714285714
26 153 -0.5714285714285714
27 28 -0.5714285714285714
27 31 0.5714285714285714
27 136 -1.3571428571428572
28 29 -0.5714285714285714
28 31 0.5714285714285714
28 33 0.5714285714285714
28 37 0.9285714285714286
28 63 -0.5714285714285714
29 30 1.7857142857142858
29 33 1.3571428571428572
29 35 -1.3571428571428572
29 97 -1.7857142857142858
29 127 2.0
30 35 -1.3571428571428572
30 36 0.5714285714285714
30 164 1.7857142857142858
31 33 0.9285714285714286
31 37 0.9285714285714286
32 158 -2.0
32 162 -0.9285714285714286
33 35 0.9285714285714286
33 63 -0.5714285714285714
33 97 1.7857142857142858
34 75 0.5714285714285714
34 79 0.9285714285714286
34 109 0.9285714285714286
34 114 -2.0
35 36 -1.3571428571428572
35 127 0.9285714285714286
35 164 -0.5714285714285714
37 40 1.3571428571428572
37 57 0.9285714285714286
38 39 0.5714285714285714
38 42 -0.5714285714285714
38 43 1.3571428571428572
38 44 0.9285714285714286
38 73 0.5714285714285714
38 76 0.9285714285714286
39 43 2.0
39 111 1.7857142857142858
39 150 -0.9285714285714286
40 41 0.5714285714285714
40 57 -1.7857142857142858
40 82 -0.9285714285714286
40 89 -0.5714285714285714
41 42 1.3571428571428572
41 120 -1.7857142857142858
41 156 0.5714285714285714
41 159 -1.7857142857142858
42 43 1.3571428571428572
42 44 -0.5714285714285714
43 73 0.9285714285714286
43 76 -0.9285714285714286
43 111 1.7857142857142858
44 45 -0.5714285714285714
44 47 2.0
44 65 0.5714285714285714
44 69 -1.3571428571428572
45 46 -1.7857142857142858
45 47 0.5714285714285714
45 48 -1.3571428571428572
45 100 1.7857142857142858
45 104 -2.0
45 130 1.3571428571428572
45 133 -0.5714285714285714
46 48 0.5714285714285714
46 49 -1.3571428571428572
46 167 2.0
46 170 -0.5714285714285714
47 48 -2.0
47 65 0.5714285714285714
47 69 -0.5714285714285714
47 100 1.3571428571428572
47 104 -1.3571428571428572
48 49 0.5714285714285714
48 130 -1.7857142857142858
48 133 -0.9285714285714286
48 167 -0.5714285714285714
48 170 0.5714285714285714
49 50 -0.5714285714285714
49 54 1.3571428571428572
50 84 1.3571428571428572
50 90 -1.7857142857142858
50 119 0.5714285714285714
50 123 -1.3571428571428572
51 57 0.5714285714285714
51 145 0.5714285714285714
52 87 -0.5714285714285714
52 95 -0.5714285714285714
53 55 -2.0
53 58 0.5714285714285714
53 97 -1.7857142857142858
53 127 -0.5714285714285714
54 59 1.7857142857142858
54 79 0.9285714285714286
55 56 -1.3571428571428572
55 58 1.7857142857142858
55 61 -1.7857142857142858
55 164 -0.5714285714285714
56 61 2.0
56 62 -0.9285714285714286
56 88 -1.3571428571428572
58 127 1.3571428571428572
58 164 0.5714285714285714
59 60 1.3571428571428572
59 79 -1.3571428571428572
59 110 -1.7857142857142858
59 114 0.9285714285714286
60 153 -0.5714285714285714
61 62 -1.3571428571428572
62 88 -2.0
62 116 -2.0
62 122 -1.7857142857142858
63 67 -1.3571428571428572
64 65 -2.0
64 68 -2.0
64 69 -0.9285714285714286
64 156 -1.3571428571428572
64 160 0.9285714285714286
65 66 -1.7857142857142858
65 69 2.0
65 70 -1.7857142857142858
65 73 0.5714285714285714
65 77 -1.3571428571428572
66 70 -0.5714285714285714
66 71 1.7857142857142858
66 112 -0.9285714285714286
66 142 -1.7857142857142858
66 151 -1.7857142857142858
67 68 0.5714285714285714
67 82 2.0
67 93 1.3571428571428572
68 69 -0.5714285714285714
68 120 1.7857142857142858
68 156 2.0
68 160 1.3571428571428572
69 70 2.0
70 71 -2.0
70 73 -2.0
70 77 -1.3571428571428572
70 112 0.9285714285714286
71 142 1.7857142857142858
71 151 0.9285714285714286
72 73 -1.3571428571428572
72 76 -2.0
72 139 1.3571428571428572
72 148 -0.9285714285714286
73 74 1.3571428571428572
73 77 -0.9285714285714286
74 75 0.9285714285714286
74 77 -2.0
74 78 2.0
74 100 -0.5714285714285714
74 130 1.7857142857142858
74 134 0.9285714285714286
75 78 -2.0
75 79 1.3571428571428572
75 167 1.7857142857142858
75 171 2.0
76 77 1.7857142857142858
77 78 -1.3571428571428572
77 100 0.9285714285714286
77 105 -2.0
78 79 1.3571428571428572
78 130 -0.5714285714285714
78 134 1.7857142857142858
78 167 -1.7857142857142858
78 171 0.5714285714285714
79 80 2.0
80 84 0.9285714285714286
80 91 2.0
80 119 0.9285714285714286
80 124 -1.7857142857142858
81 82 -1.3571428571428572
81 137 -1.3571428571428572
81 145 1.3571428571428572
82 83 -2.0
82 89 0.9285714285714286
82 93 0.5714285714285714
83 86 -0.5714285714285714
83 93 -1.7857142857142858
83 94 -0.9285714285714286
83 98 -0.9285714285714286
83 102 0.9285714285714286
84 85 -0.5714285714285714
84 90 -0.9285714285714286
84 91 -1.7857142857142858
85 91 0.5714285714285714
85 92 -1.3571428571428572
85 110 -1.3571428571428572
85 115 -0.5714285714285714
85 154 -2.0
86 87 -2.0
86 94 0.9285714285714286
86 95 -2.0
86 165 1.3571428571428572
87 88 1.3571428571428572
87 95 -0.9285714285714286
87 96 -2.0
88 96 -1.7857142857142858
89 93 1.7857142857142858
90 91 1.7857142857142858
91 92 1.7857142857142858
91 110 -2.0
91 115 -2.0
92 154 1.7857142857142858
93 94 1.7857142857142858
93 98 -0.5714285714285714
93 102 -2.0
94 95 1.3571428571428572
94 128 2.0
94 165 1.7857142857142858
95 96 2.0
96 117 2.0
96 122 0.5714285714285714
97 98 -1.7857142857142858
97 102 -0.5714285714285714
98 99 -0.5714285714285714
98 102 0.5714285714285714
98 103 -1.3571428571428572
98 121 -0.9285714285714286
99 100 1.7857142857142858
99 103 -0.5714285714285714
99 104 -0.9285714285714286
99 157 0.5714285714285714
99 160 1.7857142857142858
100 101 1.7857142857142858
100 104 1.3571428571428572
100 105 0.5714285714285714
101 105 1.3571428571428572
101 106 1.7857142857142858
101 108 2.0
101 112 -2.0
101 143 -1.3571428571428572
101 151 -1.7857142857142858
102 103 -1.3571428571428572
103 104 2.0
103 121 -1.3571428571428572
103 157 1.3571428571428572
103 160 -0.5714285714285714
104 105 -1.7857142857142858
105 106 -2.0
105 108 2.0
105 112 1.7857142857142858
106 143 -1.7857142857142858
106 151 0.5714285714285714
107 111 0.5714285714285714
107 140 -2.0
107 148 -1.3571428571428572
108 109 -1.7857142857142858
108 112 -2.0
108 113 -0.9285714285714286
108 134 -0.9285714285714286
109 110 0.9285714285714286
109 113 -0.5714285714285714
109 114 2.0
109 168 -2.0
109 171 -0.9285714285714286
110 114 -2.0
110 115 0.5714285714285714
111 112 -1.3571428571428572
112 113 -2.0
113 131 -0.9285714285714286
113 134 1.7857142857142858
114 115 0.5714285714285714
115 124 -0.9285714285714286
116 117 -0.5714285714285714
116 122 1.3571428571428572
117 122 -0.9285714285714286
118 120 -2.0
118 137 -0.9285714285714286
118 146 -2.0
119 123 -0.5714285714285714
119 124 1.3571428571428572
121 126 0.5714285714285714
121 128 -1.3571428571428572
121 132 0.5714285714285714
123 124 -1.7857142857142858
124 125 2.0
125 154 -1.3571428571428572
126 128 -1.3571428571428572
126 132 -0.5714285714285714
126 165 -0.5714285714285714
126 169 1.3571428571428572
127 128 -1.3571428571428572
128 129 -1.7857142857142858
128 132 0.9285714285714286
129 130 -0.5714285714285714
129 132 2.0
129 133 -2.0
129 157 -1.3571428571428572
129 161 -2.0
130 131 -1.3571428571428572
130 133 -2.0
130 134 0.5714285714285714
131 134 2.0
131 135 1.3571428571428572
131 143 -1.3571428571428572
131 152 -2.0
132 133 1.7857142857142858
132 157 -1.3571428571428572
132 161 0.5714285714285714
133 134 -0.9285714285714286
134 135 -1.7857142857142858
135 143 1.7857142857142858
135 152 1.7857142857142858
136 137 1.3571428571428572
136 145 2.0
137 138 -0.9285714285714286
137 146 -1.3571428571428572
138 139 2.0
138 146 -1.7857142857142858
138 147 -1.3571428571428572
138 155 -1.3571428571428572
139 140 2.0
139 147 -2.0
139 148 -1.3571428571428572
140 141 -0.5714285714285714
140 148 -2.0
140 149 2.0
141 142 -2.0
141 149 2.0
141 150 0.9285714285714286
142 143 0.9285714285714286
142 150 1.7857142857142858
142 151 0.5714285714285714
143 144 1.3571428571428572
143 151 -1.3571428571428572
143 152 -0.5714285714285714
144 152 -2.0
144 153 1.3571428571428572
144 168 -2.0
144 172 -1.3571428571428572
145 146 -0.5714285714285714
146 147 -1.3571428571428572
146 155 -0.5714285714285714
147 148 0.5714285714285714
148 149 2.0
150 151 -0.9285714285714286
151 152 1.3571428571428572
152 153 -1.7857142857142858
152 168 -0.9285714285714286
152 172 -0.5714285714285714
153 154 -0.5714285714285714
155 156 -0.9285714285714286
155 159 -0.9285714285714286
156 157 0.9285714285714286
156 159 2.0
156 160 -1.7857142857142858
157 160 -0.5714285714285714
157 161 -2.0
158 161 -1.7857142857142858
158 162 0.9285714285714286
158 166 -2.0
158 169 1.3571428571428572
159 160 -0.5714285714285714
160 161 0.5714285714285714
161 162 1.3571428571428572
161 166 -1.3571428571428572
161 169 -1.3571428571428572
162 163 -1.3571428571428572
164 165 1.7857142857142858
165 166 1.3571428571428572
165 169 -1.3571428571428572
166 167 -0.5714285714285714
166 170 1.7857142857142858
167 168 -1.3571428571428572
167 170 2.0
167 171 1.7857142857142858
168 171 1.3571428571428572
168 172 -0.9285714285714286
169 170 1.7857142857142858
170 171 -1.3571428571428572
171 172 1.7857142857142858
