118 437
5 62 0.9285714285714286
5 66 -0.5714285714285714
6 7 1.7857142857142858
6 85 0.5714285714285714
6 104 -1.3571428571428572
6 108 -0.9285714285714286
7 8 1.3571428571428572
7 9 0.9285714285714286
7 11 -0.9285714285714286
8 54 -1.7857142857142858
8 58 -0.5714285714285714
8 78 0.9285714285714286
8 81 -2.0
9 10 -0.9285714285714286
9 11 -0.5714285714285714
9 98 -0.9285714285714286
9 102 -0.9285714285714286
10 11 1.7857142857142858
10 31 1.7857142857142858
10 48 1.7857142857142858
10 52 1.7857142857142858
11 31 0.9285714285714286
12 15 -1.7857142857142858
13 14 -1.3571428571428572
13 20 0.5714285714285714
13 26 -0.9285714285714286
13 46 -0.9285714285714286
14 15 -0.5714285714285714
14 22 -1.7857142857142858
14 65 1.3571428571428572
14 69 0.9285714285714286
15 16 1.7857142857142858
15 22 1.7857142857142858
15 107 2.0
15 111 -1.7857142857142858
16 24 2.0
16 34 1.7857142857142858
16 37 -2.0
16 57 0.5714285714285714
16 61 1.3571428571428572
17 18 1.7857142857142858
17 21 1.3571428571428572
17 96 -1.3571428571428572
18 19 -1.7857142857142858
18 21 -2.0
18 23 0.9285714285714286
18 27 2.0
18 47 1.7857142857142858
19 20 -0.9285714285714286
19 23 0.9285714285714286
19 25 -1.3571428571428572
19 70 -0.9285714285714286
19 89 -1.3571428571428572
20 25 -0.9285714285714286
20 26 -1.7857142857142858
20 112 1.7857142857142858
21 23 2.0
21 27 1.3571428571428572
22 107 -2.0
22 111 -1.3571428571428572
23 25 1.3571428571428572
23 47 0.9285714285714286
23 70 0.9285714285714286
24 57 1.7857142857142858
24 61 -2.0
24 80 -2.0
24 84 -2.0
25 26 1.3571428571428572
25 89 -1.7857142857142858
25 112 -0.5714285714285714
27 29 -0.5714285714285714
27 43 -1.3571428571428572
28 31 0.9285714285714286
28 32 0.5714285714285714
28 55 2.0
28 58 -1.3571428571428572
29 30 1.3571428571428572
29 43 0.5714285714285714
29 63 1.3571428571428572
29 66 1.7857142857142858
30 31 2.0
30 86 -0.5714285714285714
30 105 -2.0
30 108 1.3571428571428572
31 32 -1.7857142857142858
32 33 0.9285714285714286
32 35 -0.9285714285714286
32 49 -0.9285714285714286
32 52 1.7857142857142858
33 34 0.9285714285714286
33 35 -1.7857142857142858
33 36 1.3571428571428572
33 73 -2.0
33 76 -0.9285714285714286
33 92 0.9285714285714286
33 94 -0.9285714285714286
34 36 2.0
34 37 2.0
34 115 -2.0
34 117 -1.7857142857142858
35 36 -1.3571428571428572
35 49 1.3571428571428572
35 52 2.0
35 73 1.3571428571428572
35 76 -0.5714285714285714
36 37 -0.9285714285714286
36 92 1.7857142857142858
36 94 0.5714285714285714
36 115 -1.3571428571428572
36 117 0.5714285714285714
37 41 -1.3571428571428572
38 43 1.7857142857142858
38 100 0.9285714285714286
39 69 -2.0
40 42 1.7857142857142858
40 44 0.5714285714285714
40 70 -1.7857142857142858
40 74 -1.3571428571428572
40 89 1.3571428571428572
41 45 0.5714285714285714
41 61 -2.0
42 44 0.9285714285714286
42 46 0.5714285714285714
44 89 0.9285714285714286
44 112 0.9285714285714286
45 61 1.3571428571428572
45 84 0.5714285714285714
47 50 -0.5714285714285714
48 49 1.3571428571428572
48 51 2.0
48 52 -2.0
48 105 -0.9285714285714286
48 109 -1.3571428571428572
49 52 0.5714285714285714
49 53 -1.7857142857142858
49 55 2.0
49 59 -1.7857142857142858
50 51 -0.5714285714285714
50 63 -1.3571428571428572
50 67 0.9285714285714286
51 52 -1.3571428571428572
51 86 -2.0
51 105 -0.9285714285714286
51 109 -1.7857142857142858
52 53 1.7857142857142858
53 55 -0.5714285714285714
53 59 -1.3571428571428572
53 82 -1.3571428571428572
54 55 -0.9285714285714286
54 58 1.7857142857142858
54 99 -1.3571428571428572
54 103 2.0
55 56 -2.0
55 58 -2.0
55 59 2.0
56 57 0.5714285714285714
56 59 1.7857142857142858
56 60 0.9285714285714286
56 73 0.5714285714285714
56 77 2.0
56 92 0.9285714285714286
56 95 -1.7857142857142858
57 60 0.5714285714285714
57 61 0.9285714285714286
57 115 1.7857142857142858
57 118 0.9285714285714286
58 59 2.0
59 60 0.5714285714285714
59 73 2.0
59 77 -1.3571428571428572
60 61 -0.9285714285714286
60 92 -1.7857142857142858
60 95 -1.7857142857142858
60 115 -1.3571428571428572
60 118 1.7857142857142858
62 63 -2.0
62 66 -0.5714285714285714
62 97 0.5714285714285714
63 64 2.0
63 66 -0.9285714285714286
63 67 2.0
64 65 -0.9285714285714286
64 67 1.3571428571428572
64 68 -0.5714285714285714
64 71 -1.3571428571428572
64 74 0.5714285714285714
64 90 0.5714285714285714
65 68 -0.5714285714285714
65 69 -2.0
65 113 0.9285714285714286
66 67 -2.0
67 68 -1.7857142857142858
67 71 -1.7857142857142858
67 74 2.0
68 69 -1.7857142857142858
68 90 2.0
68 113 -1.3571428571428572
70 71 -1.7857142857142858
70 74 -0.5714285714285714
71 72 -1.3571428571428572
71 74 -1.7857142857142858
71 75 -0.5714285714285714
71 87 2.0
72 73 1.3571428571428572
72 75 1.7857142857142858
72 76 -1.7857142857142858
72 106 -1.3571428571428572
72 109 -2.0
73 76 -1.7857142857142858
74 75 2.0
75 76 -2.0
75 87 -0.5714285714285714
75 106 1.7857142857142858
76 77 -2.0
77 79 -0.5714285714285714
77 82 -0.5714285714285714
78 81 -0.5714285714285714
78 103 -0.5714285714285714
79 80 -1.3571428571428572
79 82 0.9285714285714286
79 83 2.0
79 95 -2.0
80 83 0.9285714285714286
80 84 -2.0
80 118 1.7857142857142858
81 82 2.0
82 83 -1.7857142857142858
83 95 -1.3571428571428572
83 118 0.9285714285714286
85 86 -1.3571428571428572
85 97 -0.9285714285714286
85 101 -1.7857142857142858
86 87 1.7857142857142858
87 88 -2.0
87 90 1.3571428571428572
87 93 -0.5714285714285714
88 90 0.5714285714285714
88 93 -1.3571428571428572
88 113 -1.7857142857142858
88 116 2.0
89 90 2.0
90 91 1.3571428571428572
90 93 0.5714285714285714
91 92 -2.0
91 93 -1.3571428571428572
91 94 0.9285714285714286
91 106 1.3571428571428572
91 110 0.9285714285714286
92 95 0.9285714285714286
93 94 0.5714285714285714
93 106 -2.0
93 110 -2.0
94 95 0.5714285714285714
96 97 -1.7857142857142858
96 100 -0.9285714285714286
97 98 -1.3571428571428572
97 101 -0.9285714285714286
98 99 1.3571428571428572
98 101 -2.0
98 102 -0.5714285714285714
98 104 1.7857142857142858
99 102 -1.7857142857142858
99 103 -0.5714285714285714
100 101 -0.9285714285714286
101 102 1.3571428571428572
101 104 -0.5714285714285714
102 103 0.5714285714285714
104 105 -2.0
104 108 0.9285714285714286
105 106 -2.0
105 108 0.9285714285714286
105 109 -1.7857142857142858
106 109 2.0
106 110 -0.9285714285714286
107 110 2.0
107 111 0.9285714285714286
107 114 1.3571428571428572
107 116 0.5714285714285714
108 109 0.9285714285714286
109 110 -1.3571428571428572
110 111 -0.5714285714285714
110 114 1.3571428571428572
110 116 2.0
112 113 1.7857142857142858
113 114 1.7857142857142858
113 116 1.3571428571428572
114 115 0.5714285714285714
114 116 1.7857142857142858
114 117 -2.0
115 117 -1.3571428571428572
115 118 -1.3571428571428572
116 117 0.9285714285714286
117 118 0.9285714285714286
