72 257
54 56 -0.9285714285714286
54 60 -0.5714285714285714
55 57 2.0
55 68 -0.9285714285714286
56 58 -1.3571428571428572
57 59 -0.9285714285714286
58 61 0.9285714285714286
59 63 2.0
59 69 -1.3571428571428572
60 67 -1.3571428571428572
61 62 0.9285714285714286
62 63 0.9285714285714286
62 69 1.3571428571428572
62 72 -1.7857142857142858
63 69 0.9285714285714286
63 71 -0.5714285714285714
64 65 0.9285714285714286
65 66 0.5714285714285714
65 68 -0.5714285714285714
66 72 0.5714285714285714
67 68 2.0
68 70 -2.0
69 71 -0.9285714285714286
69 72 0.9285714285714286
